r,u,omega
1.300000,0.783900,1.291667
1.300000,0.784800,1.305556
1.300000,0.787100,1.305556
1.300000,0.784700,1.291667
1.300000,0.783500,1.298611
1.300000,0.786500,1.305556
1.300000,0.786100,1.298611
1.300000,0.784300,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785800,1.298611
1.300000,0.784000,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785700,1.298611
1.300000,0.783900,1.298611
1.300000,0.784900,1.298611
1.300000,0.785300,1.305556
1.300000,0.785600,1.298611
1.300000,0.783800,1.298611
1.300000,0.784800,1.298611
1.300000,0.785200,1.305556
1.300000,0.785400,1.298611
1.300000,0.783700,1.291667
1.300000,0.784700,1.305556
1.300000,0.787000,1.298611
1.300000,0.784500,1.298611
1.300000,0.785200,1.298611
1.300000,0.785500,1.298611
1.300000,0.785700,1.305556
1.300000,0.785900,1.298611
1.300000,0.784100,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785700,1.298611
1.300000,0.784000,1.298611
1.300000,0.784900,1.305556
1.300000,0.785300,1.298611
0.800000,0.783700,1.298611
0.800000,0.784700,1.298611
0.800000,0.649200,1.298611
0.800000,0.571600,1.284722
0.800000,0.513000,1.256944
0.800000,0.467300,1.215278
0.800000,0.431100,1.180556
0.800000,0.403700,1.131944
0.800000,0.379400,1.076389
0.800000,0.361300,1.034722
0.800000,0.349400,0.993056
0.800000,0.338300,0.951389
0.800000,0.329100,0.902778
0.800000,0.322200,0.868056
0.800000,0.319700,0.819444
0.800000,0.317200,0.798611
0.800000,0.319900,0.763889
0.800000,0.319200,0.729167
0.800000,0.321900,0.701389
0.800000,0.327300,0.680556
0.800000,0.333700,0.645833
0.800000,0.339900,0.631944
0.800000,0.350900,0.604167
0.800000,0.359900,0.590278
0.800000,0.372700,0.583333
0.800000,0.384800,0.569444
0.800000,0.395600,0.555556
0.800000,0.408400,0.548611
0.800000,0.422900,0.555556
0.800000,0.437100,0.555556
0.800000,0.448200,0.562500
0.800000,0.459900,0.576389
0.800000,0.470200,0.590278
0.800000,0.478200,0.611111
0.800000,0.484800,0.618056
0.800000,0.488700,0.631944
0.800000,0.494600,0.652778
0.800000,0.499300,0.659722
0.800000,0.501400,0.673611
0.800000,0.505500,0.680556
0.800000,0.508300,0.701389
0.800000,0.512200,0.715278
0.800000,0.512600,0.715278
0.800000,0.512700,0.722222
0.800000,0.516000,0.729167
0.800000,0.518800,0.736111
0.800000,0.521300,0.743056
0.800000,0.523500,0.756944
0.800000,0.525400,0.756944
0.800000,0.525000,0.763889
0.800000,0.526900,0.763889
0.800000,0.528000,0.770833
0.800000,0.530300,0.770833
0.800000,0.531400,0.777778
0.800000,0.533600,0.791667
0.800000,0.534400,0.784722
0.800000,0.532500,0.791667
0.800000,0.534500,0.791667
0.800000,0.534600,0.791667
0.800000,0.535700,0.798611
0.800000,0.537100,0.798611
0.800000,0.536800,0.805556
0.800000,0.537400,0.805556
0.800000,0.536500,0.805556
0.800000,0.536500,0.805556
0.800000,0.536900,0.805556
0.800000,0.537400,0.812500
0.800000,0.538000,0.819444
0.800000,0.536700,0.805556
0.800000,0.534400,0.812500
0.800000,0.536900,0.812500
0.800000,0.536300,0.805556
0.800000,0.536200,0.819444
0.800000,0.538000,0.812500
0.800000,0.535200,0.812500
0.800000,0.535700,0.812500
0.800000,0.535700,0.812500
0.800000,0.535700,0.812500
0.800000,0.535500,0.812500
0.800000,0.535400,0.819444
0.800000,0.535200,0.812500
0.800000,0.533000,0.812500
0.800000,0.533600,0.812500
0.800000,0.533500,0.805556
0.800000,0.533300,0.812500
0.800000,0.534900,0.812500
0.800000,0.533700,0.812500
0.800000,0.533000,0.812500
0.800000,0.532300,0.805556
0.800000,0.531800,0.805556
0.800000,0.533100,0.812500
0.800000,0.533600,0.812500
0.800000,0.531900,0.805556
0.800000,0.530900,0.812500
0.800000,0.531900,0.805556
0.800000,0.530300,0.805556
0.800000,0.531200,0.805556
0.800000,0.531400,0.805556
0.800000,0.531400,0.812500
0.800000,0.531300,0.805556
0.800000,0.529200,0.798611
0.800000,0.529800,0.805556
0.800000,0.531700,0.805556
0.800000,0.530700,0.805556
0.800000,0.530200,0.805556
0.800000,0.529800,0.805556
0.800000,0.529400,0.805556
0.800000,0.529100,0.798611
0.800000,0.528700,0.798611
0.800000,0.530200,0.805556
0.800000,0.530900,0.805556
0.800000,0.529400,0.805556
0.800000,0.528600,0.798611
0.800000,0.528000,0.798611
0.800000,0.529400,0.805556
0.800000,0.530000,0.798611
0.800000,0.528500,0.805556
0.800000,0.529500,0.798611
0.800000,0.528100,0.805556
0.800000,0.529200,0.798611
0.800000,0.527700,0.798611
0.800000,0.528800,0.798611
0.800000,0.529200,0.805556
0.800000,0.529500,0.798611
0.800000,0.527800,0.798611
0.800000,0.528700,0.798611
0.800000,0.529100,0.798611
0.800000,0.529300,0.798611
0.800000,0.529500,0.798611
0.800000,0.529600,0.805556
0.800000,0.529700,0.798611
0.800000,0.527900,0.798611
0.800000,0.528800,0.798611
0.800000,0.529200,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.805556
0.800000,0.529700,0.798611
0.800000,0.527900,0.798611
0.800000,0.528800,0.798611
0.800000,0.529200,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.805556
0.800000,0.529700,0.798611
0.800000,0.527900,0.798611
0.800000,0.528800,0.798611
0.800000,0.529200,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.805556
0.800000,0.529700,0.805556
0.800000,0.527900,0.798611
0.800000,0.527000,0.798611
0.800000,0.528200,0.798611
0.800000,0.528700,0.791667
0.800000,0.529000,0.805556
0.800000,0.531000,0.798611
0.800000,0.528500,0.798611
0.800000,0.529100,0.798611
0.800000,0.529400,0.798611
0.800000,0.529500,0.798611
0.800000,0.529700,0.805556
0.800000,0.529800,0.805556
0.800000,0.528000,0.798611
0.800000,0.527100,0.798611
0.800000,0.528200,0.798611
0.800000,0.528800,0.798611
0.800000,0.529100,0.798611
0.800000,0.529200,0.798611
0.800000,0.529400,0.805556
0.800000,0.529500,0.798611
0.800000,0.527700,0.798611
0.800000,0.528600,0.798611
0.800000,0.529000,0.798611
0.800000,0.529300,0.798611
0.800000,0.529400,0.805556
0.800000,0.529500,0.798611
0.800000,0.527800,0.798611
0.800000,0.528700,0.798611
0.800000,0.529100,0.798611
0.800000,0.529300,0.798611
