r,u,omega
0.830000,0.539000,0.826389
0.828800,0.537800,0.833333
0.827500,0.538400,0.819444
0.826200,0.536200,0.826389
0.825000,0.538200,0.833333
0.823800,0.536700,0.819444
0.822500,0.533600,0.826389
0.821200,0.534900,0.819444
0.820000,0.533000,0.819444
0.818800,0.533300,0.819444
0.817500,0.532700,0.819444
0.816300,0.531800,0.819444
0.815000,0.530700,0.812500
0.813800,0.529400,0.812500
0.812500,0.529900,0.805556
0.811300,0.529500,0.812500
0.810000,0.530600,0.812500
0.808800,0.528700,0.812500
0.807500,0.527200,0.805556
0.806300,0.525800,0.805556
0.805000,0.526200,0.805556
0.803800,0.525700,0.798611
0.802500,0.524800,0.805556
0.801300,0.525600,0.805556
0.800000,0.523500,0.798611
0.801300,0.521900,0.798611
0.802500,0.522100,0.798611
0.803800,0.522200,0.791667
0.805000,0.522400,0.798611
0.806300,0.524500,0.798611
0.807500,0.524000,0.791667
0.808800,0.524100,0.791667
0.810000,0.526400,0.791667
0.811300,0.528100,0.791667
0.812500,0.529600,0.798611
0.813800,0.531200,0.798611
0.815000,0.530900,0.798611
0.816300,0.531600,0.791667
0.817500,0.532600,0.798611
0.818800,0.535900,0.798611
0.820000,0.536600,0.805556
0.821300,0.538000,0.805556
0.822500,0.537900,0.805556
0.823800,0.538800,0.805556
0.825000,0.540100,0.812500
0.826300,0.541800,0.812500
0.827500,0.541700,0.812500
0.828800,0.542700,0.812500
0.830000,0.544100,0.826389
0.831300,0.545700,0.812500
0.832500,0.543800,0.819444
0.833800,0.547500,0.826389
0.835000,0.548300,0.819444
0.836300,0.548000,0.833333
0.837500,0.550500,0.826389
0.838800,0.549000,0.833333
0.840000,0.551000,0.826389
0.841300,0.551000,0.833333
0.842500,0.553700,0.833333
0.843800,0.554100,0.840278
0.845000,0.555300,0.847222
0.846200,0.554900,0.840278
0.847500,0.553600,0.840278
0.848700,0.555500,0.840278
0.850000,0.557200,0.847222
0.851200,0.558800,0.847222
0.852500,0.558700,0.847222
0.853700,0.559500,0.854167
0.855000,0.560600,0.847222
0.856200,0.560100,0.854167
0.857500,0.562500,0.847222
0.858700,0.562600,0.861111
0.860000,0.565300,0.861111
0.861200,0.563800,0.854167
0.862500,0.563900,0.861111
0.863700,0.566400,0.861111
0.865000,0.566600,0.861111
0.866200,0.567500,0.868056
0.867500,0.568700,0.868056
0.868700,0.568200,0.868056
0.870000,0.568700,0.868056
0.871300,0.569500,0.868056
0.872500,0.570700,0.875000
0.873700,0.572000,0.875000
0.875000,0.571500,0.875000
0.876300,0.572000,0.875000
0.877500,0.572800,0.875000
0.878800,0.573900,0.875000
0.880000,0.575100,0.881944
0.881300,0.576500,0.888889
0.882500,0.576100,0.881944
0.883800,0.574700,0.881944
0.885000,0.576400,0.881944
0.886300,0.577800,0.888889
0.887500,0.579300,0.888889
0.888800,0.578900,0.888889
0.890000,0.579400,0.888889
0.891300,0.580200,0.895833
0.892500,0.581300,0.888889
0.893800,0.580600,0.895833
0.895000,0.582800,0.902778
0.896300,0.582700,0.895833
0.897500,0.581400,0.895833
0.898800,0.583200,0.895833
0.900000,0.584600,0.895833
0.901300,0.586000,0.902778
0.902500,0.587400,0.909722
0.903800,0.587100,0.902778
0.905000,0.585700,0.902778
0.906200,0.587500,0.909722
0.907500,0.588900,0.902778
0.908700,0.588400,0.916667
0.910000,0.590700,0.909722
0.911200,0.588800,0.909722
0.912500,0.590400,0.909722
0.913700,0.591600,0.916667
0.915000,0.593000,0.916667
0.916200,0.592500,0.916667
0.917500,0.592900,0.916667
0.918700,0.593700,0.916667
0.920000,0.594700,0.916667
0.921200,0.595900,0.923611
0.922500,0.597200,0.923611
0.923700,0.596800,0.923611
0.925000,0.597200,0.923611
0.926200,0.598100,0.923611
0.927500,0.599100,0.930556
0.928700,0.600300,0.930556
0.930000,0.599800,0.937500
0.931200,0.600200,0.930556
0.932500,0.599100,0.930556
0.933700,0.600900,0.930556
0.935000,0.602300,0.937500
0.936200,0.603800,0.937500
0.937500,0.603400,0.937500
0.938800,0.603800,0.937500
0.940000,0.604600,0.937500
0.941200,0.605700,0.944444
0.942500,0.606900,0.944444
0.943800,0.606300,0.944444
0.945000,0.606700,0.944444
0.946200,0.607400,0.944444
0.947500,0.608400,0.944444
0.948800,0.609600,0.951389
0.950000,0.610800,0.951389
0.951200,0.610300,0.951389
0.952500,0.610800,0.951389
0.953800,0.611500,0.951389
0.955000,0.612600,0.958333
0.956300,0.613800,0.958333
0.957500,0.613200,0.958333
0.958800,0.613500,0.951389
0.960000,0.614300,0.958333
0.961300,0.617100,0.965278
0.962500,0.617500,0.965278
0.963800,0.616600,0.965278
0.965000,0.616700,0.958333
0.966300,0.617300,0.965278
0.967500,0.620100,0.972222
0.968800,0.620400,0.972222
0.970000,0.619400,0.972222
0.971200,0.619500,0.965278
0.972500,0.620100,0.972222
0.973700,0.622800,0.972222
0.975000,0.623000,0.979167
0.976200,0.623900,0.979167
0.977500,0.623100,0.972222
0.978700,0.623300,0.979167
0.980000,0.625800,0.979167
0.981200,0.625900,0.979167
0.982500,0.626700,0.986111
0.983700,0.627800,0.986111
0.985000,0.627100,0.979167
0.986200,0.627400,0.986111
0.987500,0.630000,0.986111
0.988700,0.630100,0.993056
0.990000,0.631000,0.986111
0.991200,0.630200,0.993056
0.992500,0.632300,0.986111
0.993700,0.632100,1.000000
0.995000,0.634600,1.000000
0.996200,0.632900,0.993056
0.997500,0.632600,0.993056
0.998700,0.634800,1.000000
1.000000,0.636600,1.000000
1.001300,0.636400,1.006944
1.002500,0.637000,1.000000
1.003700,0.636000,1.000000
1.005000,0.638000,1.000000
1.006300,0.639600,1.013889
1.007500,0.641200,1.006944
1.008700,0.639000,1.006944
1.010000,0.640400,1.006944
1.011300,0.641700,1.013889
1.012500,0.643000,1.013889
1.013700,0.642500,1.020833
1.015000,0.643000,1.013889
1.016300,0.641900,1.013889
1.017500,0.643700,1.013889
1.018700,0.645200,1.020833
1.020000,0.646600,1.020833
1.021300,0.646200,1.020833
1.022500,0.646700,1.020833
1.023700,0.647600,1.020833
1.025000,0.648700,1.034722
1.026300,0.649900,1.020833
1.027500,0.647500,1.027778
1.028700,0.650600,1.027778
1.030000,0.650800,1.027778
1.031200,0.651700,1.034722
1.032500,0.652800,1.034722
1.033800,0.652200,1.027778
1.035000,0.652500,1.034722
1.036200,0.655100,1.034722
1.037500,0.655300,1.041667
1.038700,0.656100,1.034722
1.040000,0.655400,1.041667
1.041200,0.657500,1.034722
1.042500,0.657300,1.048611
1.043700,0.659800,1.041667
1.045000,0.658100,1.048611
1.046200,0.659700,1.041667
1.047500,0.659300,1.048611
