r,u,omega
0.800000,0.520000,0.791667
0.800000,0.520000,0.805556
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.791667
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.791667
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.791667
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.805556
0.800000,0.520000,0.791667
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.791667
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.791667
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.805556
0.800000,0.520000,0.791667
0.800000,0.520000,0.805556
0.800000,0.520000,0.791667
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.791667
0.800000,0.520000,0.805556
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.791667
0.800000,0.520000,0.805556
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.791667
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.798611
0.800000,0.520000,0.805556
1.300000,0.520000,0.805556
1.300000,0.540000,0.791667
1.300000,0.560000,0.805556
1.300000,0.580000,0.805556
1.300000,0.600000,0.826389
1.300000,0.620000,0.840278
1.300000,0.640000,0.868056
1.300000,0.660000,0.888889
1.300000,0.680000,0.923611
1.300000,0.700000,0.951389
1.300000,0.720000,0.986111
1.300000,0.730000,1.027778
1.300000,0.750000,1.048611
1.300000,0.760000,1.090278
1.300000,0.770000,1.118056
1.300000,0.790000,1.152778
1.300000,0.800000,1.180556
1.300000,0.800000,1.208333
1.300000,0.810000,1.236111
1.300000,0.820000,1.263889
1.300000,0.820000,1.284722
1.300000,0.830000,1.305556
1.300000,0.830000,1.319444
1.300000,0.830000,1.347222
1.300000,0.830000,1.354167
1.300000,0.840000,1.361111
1.300000,0.840000,1.381944
1.300000,0.840000,1.388889
1.300000,0.840000,1.395833
1.300000,0.830000,1.395833
1.300000,0.830000,1.409722
1.300000,0.830000,1.416667
1.300000,0.830000,1.409722
1.300000,0.830000,1.409722
